OrderID,FromLoc,ToLoc,Size,OrderDay,LatestDeliveryDay
L00871,10451,10843,5,1,7
L00872,10451,10328,5,1,6
L00873,10451,10074,5,1,5
L00874,10451,10420,5,1,3
L00875,10429,10012,5,1,5
L00876,10429,10064,5,1,6
L00877,10429,10551,5,1,4
L00878,10452,10446,5,1,5
L00879,10549,10713,5,1,4
L00880,10549,10439,5,1,3
L00881,10451,10737,5,1,4
L00882,10451,10441,5,1,5
L00883,10451,10452,5,1,2
L00884,10451,10654,4,1,4
L00885,10451,10423,4,1,3
L00886,10451,10012,4,1,5
L00887,10451,10424,4,1,5
L00888,10451,10472,4,1,6
L00889,10451,10549,4,1,3
L00890,10451,10452,4,1,4
L00891,10451,10423,4,1,5
L00892,10451,10197,4,1,4
L00893,10451,10095,4,1,5
L00894,10451,10082,4,1,5
L00895,10451,10657,4,1,5
L00896,10451,10817,4,1,5
L00897,10451,10423,4,1,3
L00898,10451,10442,4,1,3
L00899,10451,10418,4,1,4
L00900,10451,10415,4,1,5
L00901,10451,10439,4,1,4
L00902,10451,10450,4,1,5
L00903,10451,10082,4,1,5
L00904,10451,10441,4,1,3
L00905,10451,10441,4,1,4
L00906,10451,10082,4,1,4
L00907,10451,10338,4,1,3
L00908,10451,10630,4,1,7
L00909,10451,10085,4,1,5
L00910,10451,10243,4,1,6
L00911,10451,10439,4,1,5
L00912,10451,10206,4,1,5
L00913,10451,10424,4,1,3
L00914,10451,10422,4,1,4
L00915,10451,10082,4,1,3
L00916,10451,10549,4,1,2
L00917,10451,10082,4,1,4
L00918,10451,10080,4,1,5
L00919,10451,10549,4,1,3
L00920,10549,10064,4,1,4
L00921,10451,10472,4,1,4
L00922,10429,10520,4,1,4
L00923,10549,10417,4,1,4
L00924,10451,10715,4,1,4
L00925,10451,10205,4,1,5
L00926,10451,10545,4,1,4
L00927,10451,10082,4,1,4
L00928,10451,10464,4,1,6
L00929,10451,10082,4,1,5
L00930,10451,10095,4,1,6
L00931,10549,10012,4,1,5
L00932,10549,10469,4,1,4
L00933,10451,10475,4,1,6
L00934,10451,10428,4,1,5
L00935,10430,10428,4,1,3
L00936,10451,10378,4,1,6
L00937,10451,10124,4,1,4
L00938,10451,10169,4,1,5
L00939,10451,10651,4,1,6
L00940,10451,10446,4,1,5
L00941,10451,10519,4,1,5
L00942,10451,10726,4,1,2
L00943,10451,10651,4,1,6
L00944,10451,10082,4,1,5
L00945,10451,10713,4,1,4
L00946,10451,10281,4,1,4
L00947,10451,10428,4,1,5
L00948,10451,10461,4,1,6
L00949,10451,10519,4,1,5
L00950,10451,10464,4,1,6
L00951,10451,10476,4,1,4
L00952,10451,10440,4,1,3
L00953,10451,10549,4,1,3
L00954,10451,10447,4,1,4
L00955,10451,10101,4,1,6
L00956,10451,10453,4,1,2
L00957,10451,10074,4,1,5
L00958,10451,10630,4,1,6
L00959,10451,10545,4,1,3
L00960,10451,10599,4,1,5
L00961,10451,10082,4,1,4
L00962,10451,10549,4,1,4
L00963,10451,10349,4,1,5
L00964,10451,10205,4,1,4
L00965,10451,10442,4,1,2
L00966,10451,10428,3,1,3
L00967,10451,10650,3,1,5
L00968,10549,10197,3,1,5
L00969,10549,10230,3,1,5
L00970,10549,10579,3,1,4
L00971,10549,10403,3,1,4
L00972,10549,10435,3,1,5
L00973,10780,10581,3,1,6
L00974,10429,10263,3,1,7
L00975,10429,10415,3,1,5
L00976,10429,10869,3,1,5
L00977,10452,10616,3,1,6
L00978,10549,10441,3,1,3
L00979,10451,10124,3,1,4
L00980,10451,10651,3,1,4
L00981,10451,10762,3,1,5
L00982,10451,10424,3,1,5
L00983,10451,10418,3,1,4
L00984,10451,10012,3,1,6
L00985,10451,10423,2,1,3
L00986,10430,10424,2,1,2
L00987,10451,10082,2,1,4
L00988,10452,10549,2,1,2
L00989,10549,10579,2,1,4
L00990,10549,10713,2,1,2
L00991,10549,10429,2,1,4
L00992,10451,10082,2,1,3
L00993,10451,10100,2,1,5
L00994,10451,10428,2,1,3
L00995,10451,10200,2,1,5
L00996,10451,10127,2,1,4
L00997,10451,10472,2,1,5
L00998,10451,10423,2,1,4
L00999,10451,10082,2,1,5
L01000,10451,10545,2,1,4
L01001,10451,10475,2,1,5
L01002,10451,10419,2,1,3
L01003,10451,10418,2,1,4
L01004,10451,10423,2,1,3
L01005,10451,10423,2,1,3
L01006,10451,10082,2,1,3
L01007,10451,10545,2,1,3
L01008,10451,10428,2,1,3
L01009,10451,10415,2,1,6
L01010,10451,10082,2,1,3
L01011,10451,10781,2,1,3
L01012,10451,10200,2,1,3
L01013,10451,10429,2,1,4
L01014,10451,10475,2,1,6
L01015,10451,10423,2,1,4
L01016,10451,10817,2,1,5
L01017,10451,10551,2,1,3
L01018,10451,10338,2,1,5
L01019,10451,10549,2,1,2
L01020,10452,10734,2,1,4
L01021,10549,10197,2,1,4
L01022,10549,10630,2,1,5
L01023,10549,10731,2,1,6
L01024,10549,10435,2,1,5
L01025,10451,10428,2,1,3
L01026,10451,10067,2,1,5
L01027,10451,10012,2,1,6
L01028,10451,10826,1,1,5
L01029,10451,10289,1,1,7
L01030,10451,10342,1,1,4
L01031,10451,10338,1,1,4
L01032,10451,10630,1,1,7
L01033,10451,10082,1,1,4
L01034,10451,10082,1,1,4
L01035,10451,10082,1,1,5
L01036,10451,10059,1,1,5
L01037,10451,10243,1,1,6
L01038,10451,10082,1,1,4
L01039,10451,10428,1,1,3
L01040,10451,10762,1,1,4
L01041,10451,10349,1,1,5
L01042,10451,10442,1,1,4
L01043,10451,10012,1,1,4
L01044,10451,10445,1,1,4
L01045,10451,10654,1,1,6
L01046,10451,10384,1,1,6
L01047,10451,10418,1,1,4
L01048,10451,10476,1,1,4
L01049,10451,10418,1,1,3
L01050,10451,10012,1,1,5
L01051,10451,10464,1,1,6
L01052,10451,10461,1,1,5
L01053,10451,10206,1,1,3
L01054,10451,10454,1,1,5
L01055,10451,10434,1,1,4
L01056,10451,10472,1,1,5
L01057,10451,10419,1,1,3
L01058,10451,10428,1,1,4
L01059,10451,10424,1,1,4
L01060,10451,10441,1,1,4
L01061,10451,10441,1,1,5
L01062,10451,10439,1,1,5
L01063,10451,10423,1,1,3
L01064,10451,10082,1,1,5
L01065,10451,10439,1,1,5
L01066,10451,10654,1,1,4
L01067,10451,10200,1,1,4
L01068,10451,10415,1,1,5
L01069,10451,10424,1,1,3
L01070,10451,10439,1,1,5
L01071,10451,10424,1,1,3
L01072,10451,10342,1,1,4
L01073,10451,10305,1,1,6
L01074,10451,10442,1,1,3
L01075,10451,10074,1,1,4
L01076,10451,10614,1,1,6
L01077,10451,10200,1,1,5
L01078,10451,10095,1,1,4
L01079,10451,10424,1,1,3
L01080,10451,10095,1,1,5
L01081,10451,10424,1,1,3
L01082,10451,10082,1,1,5
L01083,10451,10726,1,1,4
L01084,10451,10082,1,1,5
L01085,10451,10442,1,1,3
L01086,10451,10349,1,1,7
L01087,10549,10630,1,1,7
L01088,10549,10059,1,1,4
L01089,10549,10431,1,1,3
L01090,10451,10082,1,1,4
L01091,10451,10082,1,1,4
L01092,10451,10838,1,1,4
L01093,10451,10243,1,1,6
L01094,10451,10206,1,1,3
L01095,10451,10654,1,1,4
L01096,10451,10243,1,1,6
L01097,10451,10328,1,1,6
L01098,10451,10817,1,1,5
L01099,10451,10614,1,1,5
L01100,10451,10447,1,1,4
L01101,10451,10599,71,2,5
L01102,10549,10731,64,2,5
L01103,10012,10009,63,2,3
L01104,10003,10015,63,2,4
L01105,10520,10581,63,2,5
L01106,10525,10581,63,2,6
L01107,10415,10058,63,2,6
L01108,10430,10449,61,2,5
L01109,10430,10067,61,2,5
L01110,10430,10059,60,2,6
L01111,10430,10520,59,2,6
L01112,10549,10762,58,2,6
L01113,10378,10015,58,2,5
L01114,10430,10449,58,2,4
L01115,10549,10826,57,2,7
L01116,10417,10076,56,2,6
L01117,10430,10449,56,2,6
L01118,10549,10350,55,2,7
L01119,10095,10650,55,2,5
L01120,10087,10661,55,2,6
L01121,10549,10483,55,2,7
L01122,10549,10461,54,2,6
L01123,10549,10012,53,2,5
L01124,10943,10015,53,2,4
L01125,10549,10321,53,2,7
L01126,10549,10577,53,2,6
L01127,10549,10467,53,2,5
L01128,10549,10003,52,2,7
L01129,10549,10076,51,2,5
L01130,10451,10447,51,2,5
L01131,10549,10003,50,2,7
L01132,10549,10073,50,2,4
L01133,10549,10391,50,2,5
L01134,10549,10483,50,2,5
L01135,10549,10083,49,2,6
L01136,10549,10015,49,2,7
L01137,10549,10350,49,2,8
L01138,10430,10520,49,2,6
L01139,10414,10451,49,2,5
L01140,10549,10003,49,2,6
L01141,10549,10310,48,2,8
L01142,10549,10080,48,2,6
L01143,10549,10415,48,2,5
L01144,10549,10403,48,2,6
L01145,10549,10734,48,2,7
L01146,10549,10737,47,2,5
L01147,10549,10483,47,2,6
L01148,10549,10483,47,2,6
L01149,10549,10419,47,2,4
L01150,10147,10073,47,2,4
L01151,10426,10600,46,2,7
L01152,10403,10015,46,2,4
L01153,10549,10448,45,2,4
L01154,10549,10461,45,2,5
L01155,10430,10577,45,2,7
L01156,10549,10073,45,2,5
L01157,10549,10080,45,2,6
L01158,10549,10520,45,2,5
L01159,10430,10082,44,2,5
L01160,10549,10734,44,2,6
L01161,10549,10073,44,2,5
L01162,10263,10278,44,2,4
L01163,10549,10472,44,2,5
L01164,10549,10577,44,2,6
L01165,10549,10244,44,2,7
L01166,10444,10328,43,2,8
L01167,10549,10273,43,2,6
L01168,10549,10529,43,2,4
L01169,10549,10483,43,2,5
L01170,10549,10788,43,2,5
L01171,10549,10003,43,2,6
L01172,10549,10349,43,2,7
L01173,10549,10066,43,2,5
L01174,10549,10350,42,2,8
L01175,10780,10600,42,2,7
L01176,10549,10600,42,2,8
L01177,10452,10127,42,2,6
L01178,10451,10869,42,2,4
L01179,10451,10200,41,2,6
L01180,10549,10429,41,2,6
L01181,10549,10452,41,2,3
L01182,10549,10444,41,2,4
L01183,10780,10737,41,2,6
L01184,10549,10472,41,2,6
L01185,10780,10800,41,2,7
L01186,10452,10193,41,2,6
L01187,10549,10403,41,2,5
L01188,10549,10448,41,2,4
L01189,10451,10328,40,2,6
L01190,10549,10425,40,2,5
L01191,10549,10310,40,2,6
L01192,10451,10082,40,2,6
L01193,10549,10869,40,2,6
L01194,10549,10066,40,2,4
L01195,10549,10788,40,2,6
L01196,10452,10193,40,2,6
L01197,10549,10426,40,2,4
L01198,10451,10458,40,2,5
L01199,10451,10082,40,2,6
L01200,10549,10843,40,2,8
L01201,10451,10079,40,2,6
L01202,10451,10012,40,2,5
L01203,10549,10101,39,2,5
L01204,10549,10461,39,2,7
L01205,10147,10434,39,2,4
L01206,10082,10302,39,2,7
L01207,10549,10426,39,2,5
L01208,10430,10424,39,2,3
L01209,10417,10734,38,2,5
L01210,10426,10779,38,2,6
L01211,10549,10443,38,2,3
L01212,10451,10200,38,2,6
L01213,10426,10003,38,2,7
L01214,10549,10025,38,2,5
L01215,10549,10427,38,2,6
L01216,10549,10011,38,2,5
L01217,10549,10445,38,2,6
L01218,10549,10713,38,2,3
L01219,10444,10073,37,2,4
L01220,10549,10443,37,2,5
L01221,10549,10453,37,2,4
L01222,10549,10432,37,2,4
L01223,10549,10547,37,2,3
L01224,10451,10350,37,2,6
L01225,10451,10650,37,2,5
L01226,10426,10433,37,2,4
L01227,10451,10433,37,2,5
L01228,10429,10011,37,2,7
L01229,10426,10127,37,2,4
L01230,10549,10800,36,2,8
L01231,10549,10003,36,2,7
L01232,10147,10442,36,2,6
L01233,10549,10273,36,2,8
L01234,10549,10445,36,2,6
L01235,10451,10073,36,2,6
L01236,10429,10662,36,2,7
L01237,10426,10082,35,2,6
L01238,10549,10456,35,2,6
L01239,10430,10614,35,2,5
L01240,10059,10451,35,2,6
L01241,10549,10452,35,2,3
L01242,10549,10483,35,2,7
L01243,10451,10461,35,2,7
L01244,10426,10428,35,2,5
L01245,10549,10417,35,2,4
L01246,10549,10083,35,2,7
L01247,10549,10310,34,2,8
L01248,10549,10414,34,2,7
L01249,10549,10471,34,2,6
L01250,10452,10263,34,2,7
L01251,10451,10012,34,2,6
L01252,10549,10451,34,2,4
L01253,10549,10458,34,2,5
L01254,10451,10471,34,2,7
L01255,10547,10415,34,2,6
L01256,10549,10762,34,2,5
L01257,10549,10451,34,2,5
L01258,10549,10415,34,2,7
L01259,10429,10873,34,2,5
L01260,10549,10096,34,2,5
L01261,10451,10734,33,2,7
L01262,10451,10082,33,2,6
L01263,10549,10064,33,2,4
L01264,10549,10525,33,2,7
L01265,10147,10434,33,2,5
L01266,10549,10600,33,2,7
L01267,10451,10826,33,2,6
L01268,10452,10193,33,2,4
L01269,10549,10100,33,2,6
L01270,10549,10467,33,2,5
L01271,10549,10434,33,2,5
L01272,10549,10067,33,2,5
L01273,10549,10451,33,2,3
L01274,10444,10545,33,2,5
L01275,10451,10350,33,2,7
L01276,10451,10310,32,2,7
L01277,10074,10868,32,2,4
L01278,10451,10419,32,2,5
L01279,10547,10378,32,2,6
L01280,10429,10349,32,2,6
L01281,10549,10433,32,2,6
L01282,10429,10169,32,2,5
L01283,10444,10273,31,2,7
L01284,10444,10950,31,2,6
L01285,10549,10555,31,2,4
L01286,10426,10549,31,2,4
L01287,10551,10130,31,2,4
L01288,10549,10110,31,2,6
L01289,10426,10604,31,2,8
L01290,10451,10439,31,2,6
L01291,10451,10082,31,2,6
L01292,10451,10800,31,2,7
L01293,10426,10338,31,2,5
L01294,10549,10461,30,2,6
L01295,10147,10426,30,2,5
L01296,10451,10206,30,2,5
L01297,10451,10604,30,2,7
L01298,10451,10418,30,2,5
L01299,10073,10082,30,2,4
L01300,10549,10433,30,2,4
L01301,10429,10467,30,2,7
L01302,10549,10555,30,2,3
L01303,10451,10472,30,2,5
L01304,10549,10423,30,2,6
L01305,10451,10713,30,2,5
L01306,10426,10436,30,2,6
L01307,10451,10064,30,2,4
L01308,10451,10289,30,2,8
L01309,10549,10547,29,2,5
L01310,10067,10549,29,2,4
L01311,10551,10803,29,2,7
L01312,10082,10549,29,2,4
L01313,10429,10682,29,2,7
L01314,10780,10443,29,2,6
L01315,10147,10438,29,2,4
L01316,10549,10096,29,2,7
L01317,10147,10434,29,2,5
L01318,10549,10015,29,2,7
L01319,10549,10431,29,2,3
L01320,10451,10100,29,2,5
L01321,10441,10599,29,2,5
L01322,10429,10472,29,2,7
L01323,10429,10600,29,2,7
L01324,10147,10544,29,2,6
L01325,10417,10581,29,2,7
L01326,10549,10433,29,2,5
L01327,10549,10731,29,2,5
L01328,10549,10461,29,2,7
L01329,10451,10734,29,2,6
L01330,10444,10321,29,2,8
L01331,10444,10200,29,2,6
L01332,10549,10197,29,2,6
L01333,10426,10203,29,2,5
L01334,10549,10420,29,2,5
L01335,10429,10043,28,2,8
L01336,10549,10076,28,2,5
L01337,10429,10551,28,2,5
L01338,10549,10197,28,2,5
L01339,10549,10273,28,2,8
L01340,10451,10450,28,2,5
L01341,10549,10321,28,2,6
L01342,10429,10263,28,2,6
L01343,10451,10384,28,2,7
L01344,10451,10418,28,2,5
L01345,10549,10731,28,2,5
L01346,10549,10244,28,2,6
L01347,10549,10781,28,2,6
L01348,10426,10535,28,2,6
L01349,10549,10012,28,2,7
L01350,10549,10310,28,2,6
L01351,10429,10012,28,2,7
L01352,10451,10950,28,2,6
L01353,10549,10082,28,2,5
L01354,10417,10087,28,2,7
L01355,10417,10462,28,2,7
L01356,10417,10200,28,2,6
L01357,10147,10444,28,2,6
L01358,10426,10146,28,2,5
L01359,10549,10067,28,2,5
L01360,10780,10434,28,2,5
L01361,10549,10579,27,2,6
L01362,10147,10417,27,2,4
L01363,10147,10434,27,2,5
L01364,10444,10781,27,2,6
L01365,10451,10058,27,2,4
L01366,10429,10059,27,2,7
L01367,10451,10082,27,2,5
L01368,10549,10471,27,2,6
L01369,10549,10483,27,2,5
L01370,10780,10321,27,2,6
L01371,10549,10082,27,2,5
L01372,10451,10012,27,2,6
L01373,10549,10734,27,2,6
L01374,10780,10428,27,2,3
L01375,10417,10197,27,2,5
L01376,10451,10095,27,2,5
L01377,10451,10716,27,2,3
L01378,10147,10438,27,2,6
L01379,10147,10076,27,2,6
L01380,10147,10067,27,2,5
L01381,10417,10127,27,2,6
L01382,10417,10520,27,2,6
L01383,10451,10082,27,2,6
L01384,10780,10321,27,2,8
L01385,10073,10451,27,2,6
L01386,10483,10451,27,2,7
L01387,10549,10403,27,2,7
L01388,10147,10429,27,2,4
L01389,10549,10349,26,2,7
L01390,10147,10059,26,2,4
L01391,10147,10391,26,2,5
L01392,10147,10200,26,2,5
L01393,10549,10826,26,2,7
L01394,10549,10650,26,2,7
L01395,10549,10735,26,2,6
L01396,10147,10450,26,2,4
L01397,10451,10475,26,2,6
L01398,10417,10716,26,2,5
L01399,10429,10244,26,2,7
L01400,10426,10278,26,2,6
L01401,10452,10713,26,2,5
L01402,10451,10461,26,2,7
L01403,10451,10439,26,2,6
L01404,10549,10403,26,2,7
L01405,10549,10310,26,2,6
L01406,10549,10349,26,2,6
L01407,10076,10429,26,2,5
L01408,10452,10872,26,2,5
L01409,10015,10549,26,2,5
L01410,10451,10082,25,2,5
L01411,10451,10200,25,2,4
L01412,10426,10471,25,2,7
L01413,10451,10421,25,2,4
L01414,10549,10438,25,2,3
L01415,10643,10429,25,2,7
L01416,10451,10467,25,2,6
L01417,10417,10384,25,2,6
L01418,10429,10801,25,2,7
L01419,10549,10444,25,2,5
L01420,10451,10067,25,2,6
L01421,10451,10520,25,2,7
L01422,10549,10650,25,2,6
L01423,10549,10263,25,2,8
L01424,10429,10079,25,2,5
L01425,10549,10230,25,2,7
L01426,10549,10781,25,2,6
L01427,10549,10468,25,2,5
L01428,10451,10519,25,2,6
L01429,10549,10472,25,2,5
L01430,10451,10456,25,2,5
L01431,10451,10472,25,2,6
L01432,10451,10082,25,2,5
L01433,10451,10441,25,2,4
L01434,10451,10456,25,2,7
L01435,10451,10461,25,2,5
L01436,10451,10082,25,2,5
L01437,10451,10082,25,2,6
L01438,10451,10731,25,2,5
L01439,10451,10418,25,2,4
L01440,10451,10082,25,2,6
L01441,10451,10200,25,2,5
L01442,10451,10082,25,2,4
L01443,10451,10095,25,2,5
L01444,10549,10127,25,2,5
L01445,10549,10080,25,2,6
L01446,10549,10076,24,2,5
L01447,10549,10869,24,2,6
L01448,10429,10630,24,2,8
L01449,10549,10012,24,2,7
L01450,10549,10074,24,2,4
L01451,10549,10950,24,2,6
L01452,10451,10073,24,2,4
L01453,10417,10800,24,2,7
L01454,10549,10547,24,2,4
L01455,10549,10073,24,2,4
L01456,10780,10927,24,2,6
L01457,10451,10452,24,2,3
L01458,10549,10433,24,2,6
L01459,10549,10417,24,2,5
L01460,10549,10869,24,2,4
L01461,10429,10390,24,2,7
L01462,10417,10472,24,2,6
L01463,10417,10011,24,2,5
L01464,10193,10450,24,2,4
L01465,10549,10600,24,2,7
L01466,10549,10415,24,2,6
L01467,10429,10321,24,2,7
L01468,10452,10581,24,2,5
L01469,10451,10551,24,2,3
L01470,10451,10462,24,2,5
L01471,10451,10939,24,2,8
L01472,10451,10475,24,2,7
L01473,10451,10737,24,2,6
L01474,10451,10095,24,2,7
L01475,10780,10869,24,2,4
L01476,10549,10110,23,2,6
L01477,10549,10244,23,2,7
L01478,10549,10713,23,2,3
L01479,10426,10848,23,2,8
L01480,10549,10950,23,2,4
L01481,10462,10420,23,2,6
L01482,10549,10577,23,2,7
L01483,10429,10742,23,2,7
L01484,10451,10121,23,2,5
L01485,10549,10581,23,2,5
L01486,10147,10073,23,2,5
L01487,10451,10085,23,2,5
L01488,10451,10203,23,2,6
L01489,10549,10468,23,2,7
L01490,10549,10079,23,2,6
L01491,10452,10955,23,2,5
L01492,10549,10800,23,2,6
L01493,10451,10927,23,2,5
L01494,10549,10600,23,2,6
L01495,10549,10450,22,2,4
L01496,10451,10427,22,2,6
L01497,10452,10205,22,2,6
L01498,10452,10726,22,2,5
L01499,10430,10244,22,2,5
L01500,10263,10278,22,2,4
L01501,10549,10454,22,2,5
L01502,10147,10110,22,2,5
L01503,10549,10425,22,2,6
L01504,10429,10483,22,2,5
L01505,10549,10475,22,2,6
L01506,10549,10440,22,2,5
L01507,10429,10278,22,2,8
L01508,10426,10472,22,2,6
L01509,10426,10451,22,2,5
L01510,10451,10082,22,2,6
L01511,10451,10200,22,2,4
L01512,10549,10529,22,2,4
L01513,10426,10415,22,2,6
L01514,10015,10451,22,2,7
L01515,10549,10338,22,2,6
L01516,10549,10074,22,2,4
L01517,10549,10579,22,2,5
L01518,10549,10433,22,2,5
L01519,10426,10080,22,2,5
L01520,10451,10475,21,2,7
L01521,10780,10169,21,2,6
L01522,10451,10950,21,2,5
L01523,10549,10520,21,2,5
L01524,10549,10342,21,2,4
L01525,10429,10076,21,2,6
L01526,10429,10900,21,2,8
L01527,10451,10424,21,2,6
L01528,10426,10423,21,2,5
L01529,10426,10549,21,2,3
L01530,10451,10082,21,2,4
L01531,10780,10453,21,2,6
L01532,10549,10067,21,2,4
L01533,10549,10011,21,2,6
L01534,10780,10551,21,2,4
L01535,10147,10082,21,2,5
L01536,10451,10082,20,2,5
L01537,10444,10064,20,2,5
L01538,10451,10391,20,2,5
L01539,10451,10713,20,2,4
L01540,10549,10002,20,2,5
L01541,10549,10083,20,2,6
L01542,10451,10424,20,2,6
L01543,10263,10900,20,2,4
L01544,10451,10458,20,2,5
L01545,10429,10200,20,2,5
L01546,10426,10028,20,2,4
L01547,10549,10079,20,2,6
L01548,10451,10082,20,2,4
L01549,10549,10525,20,2,6
L01550,10451,10439,20,2,6
L01551,10451,10100,20,2,5
L01552,10452,10193,20,2,5
L01553,10452,10414,20,2,6
L01554,10451,10200,20,2,4
L01555,10429,10471,19,2,5
L01556,10549,10012,19,2,6
L01557,10429,10300,19,2,7
L01558,10429,10200,19,2,4
L01559,10451,10418,19,2,5
L01560,10549,10101,19,2,6
L01561,10549,10762,19,2,7
L01562,10472,10549,19,2,7
L01563,10015,10426,19,2,7
L01564,10451,10439,19,2,4
L01565,10451,10439,19,2,6
L01566,10549,10737,19,2,6
L01567,10429,10342,19,2,5
L01568,10549,10015,19,2,7
L01569,10147,10426,19,2,5
L01570,10451,10734,18,2,5
L01571,10549,10436,18,2,5
L01572,10549,10415,18,2,7
L01573,10451,10422,18,2,5
L01574,10472,10451,18,2,5
L01575,10147,10451,18,2,4
L01576,10426,10467,18,2,6
L01577,10549,10434,18,2,5
L01578,10451,10471,18,2,5
L01579,10780,10913,18,2,5
L01580,10549,10415,18,2,6
L01581,10780,10342,18,2,5
L01582,10429,10485,18,2,7
L01583,10549,10426,18,2,4
L01584,10451,10082,18,2,6
L01585,10147,10651,18,2,6
L01586,10147,10551,18,2,5
L01587,10147,10012,18,2,7
L01588,10147,10012,18,2,5
L01589,10451,10423,18,2,5
L01590,10549,10439,17,2,6
L01591,10780,10435,17,2,4
L01592,10429,10519,17,2,7
L01593,10549,10338,17,2,4
L01594,10549,10244,17,2,5
L01595,10451,10082,17,2,5
L01596,10451,10742,17,2,6
L01597,10451,10472,17,2,6
L01598,10147,10431,17,2,4
L01599,10451,10422,17,2,6
L01600,10451,10082,17,2,6
L01601,10451,10082,17,2,6
L01602,10549,10467,17,2,6
L01603,10451,10082,17,2,5
L01604,10451,10443,17,2,4
L01605,10451,10095,17,2,5
L01606,10549,10101,17,2,5
L01607,10451,10871,17,2,5
L01608,10147,10067,17,2,6
L01609,10451,10082,17,2,4
L01610,10549,10529,17,2,6
L01611,10780,10954,17,2,4
L01612,10451,10843,17,2,8
L01613,10451,10713,17,2,5
L01614,10429,10452,17,2,5
L01615,10429,10604,17,2,7
L01616,10426,10736,17,2,5
L01617,10426,10451,17,2,5
L01618,10549,10443,17,2,4
L01619,10549,10127,17,2,6
L01620,10549,10203,17,2,6
L01621,10549,10600,17,2,8
L01622,10451,10338,17,2,6
L01623,10451,10200,17,2,5
L01624,10451,10461,17,2,5
L01625,10451,10419,17,2,4
L01626,10451,10443,16,2,5
L01627,10451,10064,16,2,5
L01628,10430,10439,16,2,4
L01629,10549,10454,16,2,6
L01630,10451,10713,16,2,4
L01631,10549,10403,16,2,5
L01632,10549,10445,16,2,6
L01633,10451,10289,16,2,7
L01634,10780,10541,16,2,5
L01635,10780,10328,16,2,6
L01636,10780,10447,16,2,6
L01637,10073,10549,16,2,4
L01638,10451,10082,16,2,4
L01639,10780,10581,16,2,5
L01640,10451,10205,16,2,6
L01641,10451,10581,16,2,5
L01642,10549,10310,16,2,8
L01643,10549,10483,16,2,7
L01644,10429,10908,16,2,7
L01645,10549,10002,15,2,5
L01646,10429,10875,15,2,6
L01647,10436,10779,15,2,4
L01648,10451,10464,15,2,5
L01649,10451,10342,15,2,6
L01650,10549,10230,15,2,5
L01651,10549,10713,15,2,4
L01652,10780,10352,15,2,6
L01653,10780,10099,15,2,6
L01654,10426,10451,15,2,3
L01655,10444,10471,15,2,5
L01656,10147,10547,15,2,6
L01657,10451,10427,15,2,6
L01658,10549,10454,15,2,4
L01659,10451,10082,15,2,5
L01660,10549,10110,15,2,5
L01661,10549,10734,15,2,7
L01662,10780,10123,15,2,5
L01663,10429,10781,15,2,5
L01664,10429,10205,15,2,6
L01665,10451,10848,15,2,7
L01666,10549,10452,15,2,3
L01667,10549,10244,15,2,5
L01668,10549,10338,15,2,6
L01669,10451,10421,15,2,5
L01670,10451,10419,14,2,5
L01671,10451,10418,14,2,5
L01672,10451,10419,14,2,4
L01673,10451,10193,14,2,4
L01674,10451,10439,14,2,6
L01675,10451,10074,14,2,6
L01676,10451,10418,14,2,4
L01677,10549,10391,14,2,5
L01678,10549,10012,14,2,5
L01679,10780,10943,14,2,7
